"행정구역별(시군구)","연령별",2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023
"행정구역별(시군구)","연령별",1인가구,남자,여자,1인가구,남자,여자,1인가구,남자,여자,1인가구,남자,여자,1인가구,남자,여자
"충청북도","85세 이상",7110,1316,5794,8073,1514,6559,9435,1802,7633,10592,2053,8539,11525,2286,9239
"충청남도","합계",280773,146305,134468,304973,159737,145236,327432,173247,154185,340741,181544,159197,354747,189517,165230
"충청남도","20세 미만",3328,1660,1668,5406,2386,3020,3749,1539,2210,3409,1660,1749,2791,1314,1477
"충청남도","20~24",22049,10285,11764,26316,11926,14390,25283,11501,13782,23999,11384,12615,25089,11682,13407
"충청남도","25~29",27337,17679,9658,30885,19786,11099,33983,21478,12505,34523,21714,12809,34675,21786,12889
"충청남도","30~34",23609,16838,6771,25522,18321,7201,28053,20041,8012,29871,21041,8830,31551,22180,9371
"충청남도","35~39",20087,14679,5408,20646,15170,5476,21961,16057,5904,22277,16191,6086,22472,16245,6227
"충청남도","40~44",16857,11872,4985,18007,12843,5164,20116,14449,5667,21353,15437,5916,22456,16296,6160
"충청남도","45~49",19618,13057,6561,20237,13567,6670,20917,14135,6782,21465,14409,7056,21392,14450,6942
"충청남도","50~54",20939,12913,8026,22102,13778,8324,24610,15550,9060,25668,16324,9344,26566,17041,9525
"충청남도","55~59",24523,13776,10747,25582,14652,10930,26341,15314,11027,27101,15823,11278,28540,16771,11769
"충청남도","60~64",23264,11505,11759,25799,13074,12725,30013,15591,14422,31877,16891,14986,33641,18132,15509
"충청남도","65~69",17806,7393,10413,20045,8591,11454,23273,10356,12917,25653,11766,13887,28577,13354,15223
"충청남도","70~74",16089,5242,10847,17619,5905,11714,19359,6646,12713,20590,7420,13170,21374,8000,13374
"충청남도","75~79",17591,4061,13530,17741,4169,13572,17870,4384,13486,17599,4628,12971,18381,5022,13359
"충청남도","80~84",16283,3164,13119,16295,3183,13112,17145,3397,13748,18880,3751,15129,19246,3871,15375
"충청남도","85세 이상",11393,2181,9212,12771,2386,10385,14759,2809,11950,16476,3105,13371,17996,3373,14623
"전라북도","합계",238746,112938,125808,255269,121764,133505,276153,132769,143384,284613,137085,147528,296799,143429,153370
"전라북도","20세 미만",3325,1857,1468,3798,2102,1696,3618,1970,1648,2582,1347,1235,2322,1226,1096
"전라북도","20~24",18745,10023,8722,21976,11473,10503,22397,11855,10542,20185,10806,9379,21255,11086,10169
"전라북도","25~29",18264,11107,7157,20906,12367,8539,23897,14080,9817,24560,14184,10376,25028,14329,10699
"전라북도","30~34",13680,8954,4726,15539,10214,5325,17778,11495,6283,19422,12503,6919,20493,13049,7444
"전라북도","35~39",13055,8867,4188,13402,9055,4347,14193,9453,4740,14203,9414,4789,14029,9259,4770
"전라북도","40~44",12650,8509,4141,13171,8829,4342,14324,9637,4687,14931,10059,4872,15261,10334,4927
"전라북도","45~49",16169,10472,5697,16426,10753,5673,16898,11018,5880,17249,11064,6185,16723,10766,5957
"전라북도","50~54",17679,10664,7015,18814,11493,7321,20469,12558,7911,21343,13178,8165,22058,13632,8426
"전라북도","55~59",20863,11331,9532,21310,11798,9512,22188,12495,9693,23030,13032,9998,24466,13969,10497
"전라북도","60~64",21482,10268,11214,23174,11212,11962,26076,12836,13240,27267,13654,13613,29089,14812,14277
"전라북도","65~69",17764,7115,10649,19255,7851,11404,21792,9187,12605,23628,10318,13310,26518,11944,14574
"전라북도","70~74",17445,5213,12232,19054,5887,13167,20482,6568,13914,20877,6991,13886,21563,7636,13927
"전라북도","75~79",19138,3822,15316,18834,3779,15055,19312,4112,15200,18701,4328,14373,19436,4840,14596
"전라북도","80~84",16813,2867,13946,16857,2877,13980,17900,3087,14813,20140,3443,16697,20533,3589,16944
"전라북도","85세 이상",11674,1869,9805,12753,2074,10679,14829,2418,12411,16495,2764,13731,18025,2958,15067
"전라남도","합계",238147,108878,129269,256633,120032,136601,274108,129377,144731,283429,134739,148690,294583,141776,152807
"전라남도","20세 미만",1869,1184,685,2647,1593,1054,1536,862,674,1242,690,552,1014,588,426
"전라남도","20~24",9384,5319,4065,12334,6766,5568,11570,6039,5531,9920,5318,4602,10028,5433,4595
"전라남도","25~29",13766,8383,5383,16345,9862,6483,18610,11152,7458,19095,11314,7781,19057,11198,7859
"전라남도","30~34",11382,7699,3683,12926,8877,4049,14721,10072,4649,16104,10816,5288,17266,11461,5805
"전라남도","35~39",12056,8528,3528,12505,8898,3607,12987,9039,3948,12792,8907,3885,12438,8628,3810
"전라남도","40~44",11373,7916,3457,12310,8728,3582,13586,9557,4029,14330,10039,4291,14677,10238,4439
"전라남도","45~49",15558,10350,5208,15922,10752,5170,16267,11080,5187,16507,11059,5448,16226,10908,5318
"전라남도","50~54",17954,11208,6746,19413,12374,7039,21134,13652,7482,21984,14251,7733,22774,14714,8060
"전라남도","55~59",21871,12347,9524,22648,13067,9581,24087,14138,9949,24936,14807,10129,26353,15899,10454
"전라남도","60~64",22165,11375,10790,24469,12741,11728,27725,14546,13179,29188,15587,13601,31447,17138,14309
"전라남도","65~69",18925,7870,11055,20765,9007,11758,23160,10464,12696,24882,11598,13284,27879,13567,14312
"전라남도","70~74",20232,5987,14245,21347,6531,14816,22745,7281,15464,23156,7967,15189,23860,8694,15166
"전라남도","75~79",24745,4810,19935,24219,4747,19472,23671,4893,18778,22904,5136,17768,23205,5668,17537
"전라남도","80~84",21501,3587,17914,22384,3625,18759,23855,3798,20057,25935,4215,21720,26129,4352,21777
"전라남도","85세 이상",15366,2315,13051,16399,2464,13935,18454,2804,15650,20454,3035,17419,22230,3290,18940
"경상북도","합계",360213,173198,187015,388791,188127,200664,416697,203647,213050,430969,212684,218285,444108,221404,222704
"경상북도","20세 미만",3771,2084,1687,5844,3114,2730,3995,2148,1847,3364,1859,1505,3276,1871,1405
"경상북도","20~24",24319,13410,10909,29604,15601,14003,28472,15237,13235,26795,14894,11901,29013,16091,12922
"경상북도","25~29",26897,17508,9389,30297,19367,10930,34013,21433,12580,34709,21703,13006,35224,22202,13022
"경상북도","30~34",22628,15816,6812,24494,17237,7257,27462,19242,8220,29109,20192,8917,30541,21020,9521
"경상북도","35~39",20881,14608,6273,21507,15055,6452,22470,15624,6846,22365,15596,6769,22219,15652,6567
"경상북도","40~44",19082,12864,6218,20220,13657,6563,22479,15201,7278,23684,16194,7490,24030,16444,7586
"경상북도","45~49",23674,15186,8488,24447,15713,8734,25361,16252,9109,25743,16414,9329,25178,16227,8951
"경상북도","50~54",27477,16347,11130,28856,17363,11493,31245,18877,12368,32391,19758,12633,32659,19986,12673
"경상북도","55~59",32941,17712,15229,34012,18683,15329,35534,19835,15699,36095,20410,15685,37401,21299,16102
"경상북도","60~64",33667,15966,17701,37436,18070,19366,41789,20673,21116,44054,22284,21770,45653,23576,22077
"경상북도","65~69",28502,11103,17399,31547,12580,18967,36190,15066,21124,38648,16870,21778,41393,18603,22790
"경상북도","70~74",24512,7419,17093,26971,8327,18644,30292,9704,20588,32753,10993,21760,33762,11795,21967
"경상북도","75~79",29105,5953,23152,28353,5820,22533,27584,5973,21611,26988,6309,20679,27425,6958,20467
"경상북도","80~84",25594,4450,21144,26305,4560,21745,27884,4884,23000,30208,5314,24894,30595,5526,25069
"경상북도","85세 이상",17163,2772,14391,18898,2980,15918,21927,3498,18429,24063,3894,20169,25739,4154,21585
"경상남도","합계",391421,191262,200159,417737,206071,211666,450490,223873,226617,468772,233713,235059,487491,244543,242948
"경상남도","20세 미만",2306,1283,1023,2508,1310,1198,1863,963,900,2219,1183,1036,2103,1164,939
"경상남도","20~24",16396,8649,7747,18449,9495,8954,19222,10146,9076,19214,10353,8861,18665,10131,8534
"경상남도","25~29",28261,17636,10625,31155,19112,12043,35268,21272,13996,35458,21115,14343,34706,20616,14090
"경상남도","30~34",25973,17965,8008,28225,19681,8544,31286,21520,9766,33319,22746,10573,34744,23452,11292
"경상남도","35~39",26687,18775,7912,27074,19072,8002,27421,19156,8265,26532,18427,8105,25929,18012,7917
"경상남도","40~44",24735,17067,7668,26380,18347,8033,28655,20042,8613,29924,20938,8986,30772,21514,9258
"경상남도","45~49",31122,20000,11122,31778,20687,11091,31960,21022,10938,31846,20925,10921,31268,20620,10648
"경상남도","50~54",33535,19726,13809,35644,21402,14242,38815,23487,15328,40628,24741,15887,42060,25758,16302
"경상남도","55~59",38608,20333,18275,39754,21295,18459,41203,22588,18615,41958,23230,18728,44639,24882,19757
"경상남도","60~64",39963,18251,21712,44047,20466,23581,49126,23474,25652,51453,25081,26372,54240,27260,26980
"경상남도","65~69",30881,12160,18721,35392,14188,21204,40605,16717,23888,44261,18771,25490,49668,21730,27938
"경상남도","70~74",26655,7928,18727,28948,8955,19993,32028,10271,21757,34365,11568,22797,36200,12870,23330
"경상남도","75~79",28061,5589,22472,27888,5680,22208,27769,5968,21801,27971,6555,21416,29832,7751,22081
"경상남도","80~84",22889,3620,19269,23865,3847,20018,26030,4329,21701,28044,4781,23263,29290,5135,24155
"경상남도","85세 이상",15349,2280,13069,16630,2534,14096,19239,2918,16321,21580,3299,18281,23375,3648,19727
"제주특별자치도","합계",75353,38296,37057,81855,41643,40212,88683,44806,43877,92172,46304,45868,93739,47169,46570
"제주특별자치도","20세 미만",449,212,237,635,308,327,398,200,198,503,265,238,476,254,222
"제주특별자치도","20~24",3172,1299,1873,3914,1645,2269,3934,1644,2290,3870,1627,2243,3689,1605,2084
"제주특별자치도","25~29",6313,3558,2755,7487,4049,3438,8352,4377,3975,8427,4339,4088,8150,4209,3941
"제주특별자치도","30~34",5554,3466,2088,6094,3729,2365,7086,4251,2835,7503,4457,3046,8070,4770,3300
"제주특별자치도","35~39",6231,3792,2439,6418,3896,2522,6602,3971,2631,6435,3893,2542,6012,3658,2354
"제주특별자치도","40~44",6130,3753,2377,6452,3958,2494,7052,4265,2787,7391,4403,2988,7329,4403,2926
"제주특별자치도","45~49",7972,4819,3153,8010,4857,3153,8024,4829,3195,7987,4796,3191,7580,4511,3069
"제주특별자치도","50~54",7850,4642,3208,8682,5095,3587,9458,5516,3942,9827,5685,4142,9939,5740,4199
"제주특별자치도","55~59",7919,4411,3508,8257,4592,3665,8730,4874,3856,9084,5050,4034,9420,5306,4114
"제주특별자치도","60~64",6931,3369,3562,7723,3884,3839,8490,4343,4147,8981,4570,4411,9469,4871,4598
"제주특별자치도","65~69",4584,1995,2589,5350,2376,2974,6327,2822,3505,7030,3114,3916,7754,3491,4263
"제주특별자치도","70~74",3757,1298,2459,4134,1440,2694,4510,1603,2907,4796,1784,3012,4955,1865,3090
"제주특별자치도","75~79",3373,812,2561,3368,886,2482,3692,998,2694,3811,1072,2739,4115,1208,2907
"제주특별자치도","80~84",2684,540,2144,2798,559,2239,3147,669,2478,3406,743,2663,3451,708,2743
"제주특별자치도","85세 이상",2434,330,2104,2533,369,2164,2881,444,2437,3121,506,2615,3330,570,2760
